study,split,prefix,yyyymmdd,HHMM,datetime,count,filename,path_img,path_txt
study2,val,t1,19991231,2359,1999-12-31 23:59:00,3,t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_3_2,val/images/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_3_2.jpg,val/labels/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_3_2.txt
study2,val,t1,19991231,2359,1999-12-31 23:59:00,0,t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_3_3,val/images/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_3_3.jpg,val/labels/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_3_3.txt
study2,val,t1,19991231,2359,1999-12-31 23:59:00,4,t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_3_4,val/images/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_3_4.jpg,val/labels/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_3_4.txt
study2,val,t1,19991231,2359,1999-12-31 23:59:00,16,t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_3_5,val/images/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_3_5.jpg,val/labels/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_3_5.txt
study2,val,t1,19991231,2359,1999-12-31 23:59:00,13,t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_3_6,val/images/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_3_6.jpg,val/labels/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_3_6.txt
study2,val,t1,19991231,2359,1999-12-31 23:59:00,0,t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_3_7,val/images/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_3_7.jpg,val/labels/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_3_7.txt
study2,val,t1,19991231,2359,1999-12-31 23:59:00,7,t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_4_0,val/images/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_4_0.jpg,val/labels/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_4_0.txt
study2,val,t1,19991231,2359,1999-12-31 23:59:00,17,t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_4_1,val/images/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_4_1.jpg,val/labels/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_4_1.txt
study2,val,t1,19991231,2359,1999-12-31 23:59:00,0,t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_4_2,val/images/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_4_2.jpg,val/labels/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_4_2.txt
study2,val,t1,19991231,2359,1999-12-31 23:59:00,0,t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_4_3,val/images/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_4_3.jpg,val/labels/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_4_3.txt
study2,val,t1,19991231,2359,1999-12-31 23:59:00,0,t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_4_4,val/images/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_4_4.jpg,val/labels/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_4_4.txt
study2,val,t1,19991231,2359,1999-12-31 23:59:00,6,t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_4_5,val/images/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_4_5.jpg,val/labels/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_4_5.txt
study2,val,t1,19991231,2359,1999-12-31 23:59:00,15,t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_4_6,val/images/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_4_6.jpg,val/labels/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_4_6.txt
study2,val,t1,19991231,2359,1999-12-31 23:59:00,0,t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_4_7,val/images/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_4_7.jpg,val/labels/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_4_7.txt
study2,val,t1,19991231,2359,1999-12-31 23:59:00,6,t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_5_0,val/images/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_5_0.jpg,val/labels/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_5_0.txt
study2,val,t1,19991231,2359,1999-12-31 23:59:00,16,t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_5_1,val/images/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_5_1.jpg,val/labels/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_5_1.txt
study2,val,t1,19991231,2359,1999-12-31 23:59:00,0,t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_5_2,val/images/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_5_2.jpg,val/labels/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_5_2.txt
study2,val,t1,19991231,2359,1999-12-31 23:59:00,0,t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_5_3,val/images/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_5_3.jpg,val/labels/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_5_3.txt
study2,val,t1,19991231,2359,1999-12-31 23:59:00,0,t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_5_4,val/images/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_5_4.jpg,val/labels/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_5_4.txt
study2,val,t1,19991231,2359,1999-12-31 23:59:00,8,t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_5_5,val/images/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_5_5.jpg,val/labels/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_5_5.txt
study2,val,t1,19991231,2359,1999-12-31 23:59:00,26,t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_5_6,val/images/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_5_6.jpg,val/labels/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_5_6.txt
study2,val,t1,19991231,2359,1999-12-31 23:59:00,0,t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_5_7,val/images/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_5_7.jpg,val/labels/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_5_7.txt
study2,val,t1,19991231,2359,1999-12-31 23:59:00,18,t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_6_0,val/images/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_6_0.jpg,val/labels/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_6_0.txt
study2,val,t1,19991231,2359,1999-12-31 23:59:00,45,t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_6_1,val/images/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_6_1.jpg,val/labels/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_6_1.txt
study2,val,t1,19991231,2359,1999-12-31 23:59:00,6,t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_6_2,val/images/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_6_2.jpg,val/labels/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_6_2.txt
study2,val,t1,19991231,2359,1999-12-31 23:59:00,0,t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_6_3,val/images/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_6_3.jpg,val/labels/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_6_3.txt
study2,val,t1,19991231,2359,1999-12-31 23:59:00,3,t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_6_4,val/images/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_6_4.jpg,val/labels/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_6_4.txt
study2,val,t1,19991231,2359,1999-12-31 23:59:00,40,t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_6_5,val/images/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_6_5.jpg,val/labels/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_6_5.txt
study2,val,t1,19991231,2359,1999-12-31 23:59:00,34,t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_6_6,val/images/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_6_6.jpg,val/labels/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_6_6.txt
study2,val,t1,19991231,2359,1999-12-31 23:59:00,0,t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_6_7,val/images/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_6_7.jpg,val/labels/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_6_7.txt
study2,val,t1,19991231,2359,1999-12-31 23:59:00,17,t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_7_0,val/images/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_7_0.jpg,val/labels/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_7_0.txt
study2,val,t1,19991231,2359,1999-12-31 23:59:00,11,t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_7_1,val/images/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_7_1.jpg,val/labels/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_7_1.txt
study2,val,t1,19991231,2359,1999-12-31 23:59:00,8,t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_7_2,val/images/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_7_2.jpg,val/labels/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_7_2.txt
study2,val,t1,19991231,2359,1999-12-31 23:59:00,5,t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_7_3,val/images/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_7_3.jpg,val/labels/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_7_3.txt
study2,val,t1,19991231,2359,1999-12-31 23:59:00,21,t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_7_4,val/images/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_7_4.jpg,val/labels/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_7_4.txt
study2,val,t1,19991231,2359,1999-12-31 23:59:00,35,t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_7_5,val/images/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_7_5.jpg,val/labels/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_7_5.txt
study2,val,t1,19991231,2359,1999-12-31 23:59:00,55,t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_7_6,val/images/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_7_6.jpg,val/labels/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_7_6.txt
study2,val,t1,19991231,2359,1999-12-31 23:59:00,0,t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_7_7,val/images/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_7_7.jpg,val/labels/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_7_7.txt
study2,val,t1,19991231,2359,1999-12-31 23:59:00,25,t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_8_0,val/images/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_8_0.jpg,val/labels/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_8_0.txt
study2,val,t1,19991231,2359,1999-12-31 23:59:00,27,t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_8_1,val/images/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_8_1.jpg,val/labels/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_8_1.txt
study2,val,t1,19991231,2359,1999-12-31 23:59:00,13,t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_8_2,val/images/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_8_2.jpg,val/labels/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_8_2.txt
study2,val,t1,19991231,2359,1999-12-31 23:59:00,17,t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_8_3,val/images/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_8_3.jpg,val/labels/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_8_3.txt
study2,val,t1,19991231,2359,1999-12-31 23:59:00,54,t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_8_4,val/images/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_8_4.jpg,val/labels/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_8_4.txt
study2,val,t1,19991231,2359,1999-12-31 23:59:00,64,t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_8_5,val/images/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_8_5.jpg,val/labels/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_8_5.txt
study2,val,t1,19991231,2359,1999-12-31 23:59:00,61,t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_8_6,val/images/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_8_6.jpg,val/labels/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_8_6.txt
study2,val,t1,19991231,2359,1999-12-31 23:59:00,1,t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_8_7,val/images/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_8_7.jpg,val/labels/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_8_7.txt
study2,val,t1,19991231,2359,1999-12-31 23:59:00,25,t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_9_0,val/images/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_9_0.jpg,val/labels/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_9_0.txt
study2,val,t1,19991231,2359,1999-12-31 23:59:00,8,t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_9_1,val/images/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_9_1.jpg,val/labels/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_9_1.txt
study2,val,t1,19991231,2359,1999-12-31 23:59:00,5,t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_9_2,val/images/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_9_2.jpg,val/labels/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_9_2.txt
study2,val,t1,19991231,2359,1999-12-31 23:59:00,5,t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_9_3,val/images/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_9_3.jpg,val/labels/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_9_3.txt
study2,val,t1,19991231,2359,1999-12-31 23:59:00,16,t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_9_4,val/images/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_9_4.jpg,val/labels/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_9_4.txt
study2,val,t1,19991231,2359,1999-12-31 23:59:00,27,t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_9_5,val/images/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_9_5.jpg,val/labels/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_9_5.txt
study2,val,t1,19991231,2359,1999-12-31 23:59:00,20,t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_9_6,val/images/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_9_6.jpg,val/labels/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_9_6.txt
study2,val,t1,19991231,2359,1999-12-31 23:59:00,1,t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_9_7,val/images/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_9_7.jpg,val/labels/t1-A1_1_JPEG.rf.aa31bc41fb5cd460b62715fdf93014fe_8x10_9_7.txt
study2,val,t2,19991231,2359,1999-12-31 23:59:00,486,t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca,val/images/t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca.jpg,val/labels/t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca.txt
study2,val,t2,19991231,2359,1999-12-31 23:59:00,94,t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_2x2_0_0,val/images/t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_2x2_0_0.jpg,val/labels/t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_2x2_0_0.txt
study2,val,t2,19991231,2359,1999-12-31 23:59:00,115,t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_2x2_0_1,val/images/t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_2x2_0_1.jpg,val/labels/t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_2x2_0_1.txt
study2,val,t2,19991231,2359,1999-12-31 23:59:00,76,t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_2x2_1_0,val/images/t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_2x2_1_0.jpg,val/labels/t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_2x2_1_0.txt
study2,val,t2,19991231,2359,1999-12-31 23:59:00,201,t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_2x2_1_1,val/images/t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_2x2_1_1.jpg,val/labels/t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_2x2_1_1.txt
study2,val,t2,19991231,2359,1999-12-31 23:59:00,39,t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_2x4_0_0,val/images/t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_2x4_0_0.jpg,val/labels/t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_2x4_0_0.txt
study2,val,t2,19991231,2359,1999-12-31 23:59:00,73,t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_2x4_0_1,val/images/t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_2x4_0_1.jpg,val/labels/t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_2x4_0_1.txt
study2,val,t2,19991231,2359,1999-12-31 23:59:00,55,t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_2x4_1_0,val/images/t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_2x4_1_0.jpg,val/labels/t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_2x4_1_0.txt
study2,val,t2,19991231,2359,1999-12-31 23:59:00,42,t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_2x4_1_1,val/images/t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_2x4_1_1.jpg,val/labels/t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_2x4_1_1.txt
study2,val,t2,19991231,2359,1999-12-31 23:59:00,41,t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_2x4_2_0,val/images/t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_2x4_2_0.jpg,val/labels/t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_2x4_2_0.txt
study2,val,t2,19991231,2359,1999-12-31 23:59:00,68,t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_2x4_2_1,val/images/t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_2x4_2_1.jpg,val/labels/t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_2x4_2_1.txt
study2,val,t2,19991231,2359,1999-12-31 23:59:00,35,t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_2x4_3_0,val/images/t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_2x4_3_0.jpg,val/labels/t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_2x4_3_0.txt
study2,val,t2,19991231,2359,1999-12-31 23:59:00,133,t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_2x4_3_1,val/images/t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_2x4_3_1.jpg,val/labels/t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_2x4_3_1.txt
study2,val,t2,19991231,2359,1999-12-31 23:59:00,0,t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_4x10_0_0,val/images/t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_4x10_0_0.jpg,val/labels/t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_4x10_0_0.txt
study2,val,t2,19991231,2359,1999-12-31 23:59:00,0,t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_4x10_0_1,val/images/t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_4x10_0_1.jpg,val/labels/t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_4x10_0_1.txt
study2,val,t2,19991231,2359,1999-12-31 23:59:00,0,t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_4x10_0_2,val/images/t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_4x10_0_2.jpg,val/labels/t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_4x10_0_2.txt
study2,val,t2,19991231,2359,1999-12-31 23:59:00,0,t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_4x10_0_3,val/images/t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_4x10_0_3.jpg,val/labels/t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_4x10_0_3.txt
study2,val,t2,19991231,2359,1999-12-31 23:59:00,7,t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_4x10_1_0,val/images/t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_4x10_1_0.jpg,val/labels/t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_4x10_1_0.txt
study2,val,t2,19991231,2359,1999-12-31 23:59:00,25,t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_4x10_1_1,val/images/t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_4x10_1_1.jpg,val/labels/t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_4x10_1_1.txt
study2,val,t2,19991231,2359,1999-12-31 23:59:00,22,t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_4x10_1_2,val/images/t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_4x10_1_2.jpg,val/labels/t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_4x10_1_2.txt
study2,val,t2,19991231,2359,1999-12-31 23:59:00,30,t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_4x10_1_3,val/images/t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_4x10_1_3.jpg,val/labels/t2-A2_20_JPEG.rf.fb63df7411aafa9c97af70afae8652ca_4x10_1_3.txt
